cc_num,category,amt
571365235126,gas_transport,58.44
377234009633447,shopping,1.54
4423489490781412,gas_transport,47.09
4469777115158234880,grocery,24.25
3501509250702469,gas_transport,58.02
6011999606625827,gas_transport,57.75
2356276337669917,grocery,73.76
3568736585751727,grocery,103.14
3518234918950662,grocery,197.66
4956828990005111019,grocery,67.22
6011893664860915,misc,323.16
180042946491150,grocery,27.94
38859492057661,shopping,349.44
374930071163758,grocery,47.99
630441765090,grocery,109.31
180042946491150,grocery,39.09
374125201044065,shopping,4.49
4423489490781412,grocery,42.55
3518758680062249,gas_transport,48.35
2348245054386329,grocery,93.04
4599735407877245080,shopping,4.81
3514865930894695,shopping,3.39
4956828990005111019,misc,31.57
676372984911,gas_transport,42.85
676372984911,gas_transport,64.9
4642255475285942,grocery,89.14
2348245054386329,food_dining,159.35
3553629419254918,gas_transport,66.43
6011860238257910,grocery,102.35
3592325941359225,entertainment,16.91
4260059589824237,shopping,1.35
3565423334076143,food_dining,86.96
4707867759656333,gas_transport,45.52
4198470814557,grocery,83.02
4981132848794,misc,3.32
630441765090,gas_transport,59.52
343464013864032,misc,3.46
3514865930894695,grocery,83.01
4334230547694630,misc,232.63
5104807169438134,health_fitness,129.83
30561214688470,home,12.81
5456776410929288,kids_pets,10.49
4642255475285942,kids_pets,17.83
213112402583773,misc,6.83
2720433095629877,food_dining,4.8
213112402583773,health_fitness,32.0
30273037698427,misc,188.35
5559857416065248,health_fitness,5.4
2720433095629877,food_dining,7.98
4428780983793657331,kids_pets,46.59
3577578023716568,shopping,29.55
3598215285024754,food_dining,31.22
676372984911,entertainment,69.02
3502088871723054,food_dining,95.38
3598215285024754,personal_care,93.06
6534628260579800,health_fitness,41.58
30273037698427,health_fitness,61.68
571365235126,shopping,6.54
4599735407877245080,health_fitness,14.2
4956828990005111019,health_fitness,45.62
180048185037117,entertainment,105.89
4512828414983801773,health_fitness,73.15
4683520018489354,shopping,4.85
375534208663984,travel,463.19
213112402583773,shopping,6.52
4683520018489354,food_dining,101.1
2720433095629877,entertainment,36.41
4512828414983801773,food_dining,1.29
2248735346244816,personal_care,155.16
4683520018489354,personal_care,3.57
5104807169438134,shopping,13.75
630423337322,shopping,3.83
6534628260579800,health_fitness,37.99
2356276337669917,shopping,2.91
3565423334076143,home,85.68
4599735407877245080,home,13.55
4512828414983801773,home,65.88
3514865930894695,kids_pets,34.74
2720433095629877,personal_care,15.01
213178850083780,health_fitness,77.87
630441765090,entertainment,6.04
180048185037117,shopping,3.34
3502088871723054,entertainment,8.07
30404291151692,personal_care,52.08
4956828990005111019,home,87.85
180048185037117,travel,1.49
343464013864032,health_fitness,3.95
3553629419254918,home,6.15
3583793405872580,health_fitness,161.57
30011465039817,shopping,2.38
2248735346244816,travel,2.61
4981132848794,entertainment,79.11
374930071163758,food_dining,34.25
30273037698427,misc,96.94
343464013864032,kids_pets,59.03
6534628260579800,misc,100.03
374930071163758,shopping,8.66
213112402583773,shopping,9.13
180048185037117,personal_care,6.81
4642255475285942,shopping,4.42
3553629419254918,misc,1.12
374930071163758,shopping,9.93
377234009633447,home,20.11
2266735643685262,kids_pets,22.63
4642255475285942,personal_care,94.18
6534628260579800,misc,8.68
4469777115158234880,personal_care,35.86
213112402583773,food_dining,22.15
3525668150756629,home,97.5
4922710831011201,kids_pets,121.55
213193596103206,food_dining,58.37
4334230547694630,food_dining,32.43
374930071163758,shopping,9.66
349612764943496,home,71.47
3502088871723054,home,93.7
30074693890476,shopping,33.19
4642255475285942,home,16.25
180067784565096,food_dining,4.17
4789911625179723,food_dining,90.69
213141712584544,shopping,9.02
6011492816282597,shopping,106.63
5456776410929288,home,138.59
213141712584544,kids_pets,6.02
374125201044065,kids_pets,91.24
30011465039817,shopping,41.56
4687263141103,travel,8.49
180094608895855,personal_care,9.97
639046421587,health_fitness,75.68
4198470814557,home,11.39
630441765090,kids_pets,42.91
4225990116481262579,home,7.01
3525668150756629,health_fitness,76.08
4149238353975790,travel,539.11
4149238353975790,entertainment,72.53
3518758680062249,personal_care,48.53
374930071163758,misc,83.92
3518234918950662,home,75.48
630423337322,shopping,8.17
213112402583773,food_dining,24.78
30561214688470,home,4.95
341283058448499,home,2.61
5104807169438134,entertainment,152.34
6593250708747804,kids_pets,39.48
30561214688470,kids_pets,46.54
2266735643685262,personal_care,16.0
571365235126,food_dining,97.71
4642894980163,food_dining,7.11
2248735346244816,home,37.11
213141712584544,home,15.62
180067784565096,home,28.39
2720433095629877,misc,4.93
3518234918950662,shopping,2.83
180048185037117,shopping,4.28
3583793405872580,entertainment,46.5
3553629419254918,home,38.63
4198470814557,personal_care,69.28
2235613922823698,home,35.7
571465035400,food_dining,53.43
6593250708747804,shopping,17.16
4642894980163,kids_pets,12.05
2703186189652095,shopping,7.0
3568736585751727,entertainment,67.47
4707867759656333,home,9.13
4707867759656333,kids_pets,1.48
213126662687660,misc,92.97
377234009633447,personal_care,23.94
571365235126,home,13.37
3577578023716568,shopping,5.51
3514865930894695,kids_pets,1.5
3518234918950662,kids_pets,28.42
4642255475285942,health_fitness,38.65
30273037698427,food_dining,7.55
374930071163758,kids_pets,18.07
3577578023716568,health_fitness,33.23
4512828414983801773,kids_pets,136.42
376028110684021,home,93.33
639046421587,food_dining,62.75
3501509250702469,entertainment,112.02
6011893664860915,kids_pets,128.47
4469777115158234880,entertainment,31.94
3583793405872580,health_fitness,26.19
180042946491150,shopping,6.4
4198470814557,health_fitness,55.49
3553629419254918,misc,1.35
571465035400,home,75.24
2305336922781618,home,23.85
2266735643685262,health_fitness,39.02
3598215285024754,food_dining,27.59
30487648872433,food_dining,155.88
30273037698427,shopping,17.56
213141712584544,food_dining,63.0
213178850083780,health_fitness,75.36
3577578023716568,kids_pets,9.87
374930071163758,kids_pets,19.34
3514865930894695,home,59.34
4334230547694630,health_fitness,17.05
30561214688470,shopping,36.02
6534628260579800,misc,9.51
3598215285024754,health_fitness,51.1
30561214688470,misc,5.47
2720433095629877,shopping,10.33
30074693890476,travel,7.24
2720433095629877,entertainment,140.27
30074693890476,shopping,2.28
6534628260579800,misc,1.54
4198470814557,shopping,3.29
4642255475285942,misc,3.58
5559857416065248,home,19.8
4433091568498503,kids_pets,55.74
4509142395811241,home,8.64
180048185037117,travel,2.96
4110266553600176127,food_dining,56.03
4512828414983801773,entertainment,35.0
4512828414983801773,food_dining,57.98
4767265376804500,personal_care,52.36
6011860238257910,health_fitness,3.13
4265776278887457,health_fitness,112.01
4767265376804500,entertainment,167.58
676372984911,food_dining,2.69
213141712584544,personal_care,110.42
213112402583773,shopping,1.8
3518758680062249,shopping,8.98
376028110684021,kids_pets,46.12
2266735643685262,home,167.67
676372984911,shopping,2.22
6011893664860915,food_dining,40.53
6534628260579800,food_dining,60.32
4512828414983801773,misc,3.04
630423337322,shopping,6.75
2712209726293386,health_fitness,34.14
30011465039817,shopping,129.36
180067784565096,home,56.49
3518234918950662,personal_care,2.52
3547560454237873,personal_care,37.88
375534208663984,kids_pets,45.88
4956828990005111019,food_dining,1.19
30404291151692,health_fitness,45.51
213193596103206,personal_care,77.66
4687263141103,shopping,7.63
3514865930894695,food_dining,22.53
4707867759656333,health_fitness,16.91
6534628260579800,shopping,5.28
349612764943496,entertainment,57.35
213112402583773,food_dining,106.01
4512828414983801773,home,34.72
4642255475285942,food_dining,4.14
30273037698427,travel,2.4
30273037698427,shopping,211.28
3525668150756629,personal_care,79.66
377234009633447,health_fitness,8.76
2703186189652095,shopping,4.75
4666314527820883145,entertainment,73.18
4981132848794,home,128.24
4642894980163,kids_pets,20.86
2266735643685262,home,90.85
571365235126,food_dining,17.66
6011999606625827,home,74.72
3598215285024754,shopping,1.1
4956828990005111019,kids_pets,22.62
341283058448499,health_fitness,6.73
3547560454237873,kids_pets,131.21
3518234918950662,food_dining,24.07
3518758680062249,shopping,3.25
213126662687660,entertainment,5.69
374930071163758,shopping,9.76
3583793405872580,home,133.94
4198470814557,health_fitness,19.98
375534208663984,kids_pets,61.21
4683520018489354,food_dining,8.53
3577578023716568,personal_care,2.4
376028110684021,home,79.89
4423489490781412,personal_care,28.29
3536918668124647,personal_care,39.69
180048185037117,food_dining,43.88
571465035400,travel,468.06
6011893664860915,personal_care,42.1
213126662687660,home,17.82
3518234918950662,shopping,157.68
639046421587,health_fitness,76.7
213141712584544,kids_pets,96.64
4198470814557,personal_care,65.76
4423489490781412,personal_care,2.07
2712209726293386,shopping,6.9
213193596103206,home,85.23
180042946491150,kids_pets,155.12
180094608895855,kids_pets,25.23
3518234918950662,home,62.53
3553629419254918,shopping,3.29
6011893664860915,food_dining,140.05
2712209726293386,food_dining,96.71
3598215285024754,shopping,218.05
2235613922823698,travel,8.34
2720830304681674,travel,9.1
3577578023716568,health_fitness,22.75
2712209726293386,food_dining,62.38
4509142395811241,entertainment,55.95
30561214688470,misc,97.41
2235613922823698,food_dining,1.78
630423337322,shopping,1950.34
2720830304681674,health_fitness,144.68
2720433095629877,health_fitness,108.2
4642894980163,entertainment,5.92
213141712584544,entertainment,26.89
2720433095629877,misc,46.06
4265776278887457,entertainment,15.74
3553629419254918,shopping,8.96
60495593109,health_fitness,170.14
5456776410929288,entertainment,50.83
349612764943496,entertainment,85.28
4509142395811241,travel,3.73
5104807169438134,shopping,62.16
3558881852140592,food_dining,30.05
2712209726293386,kids_pets,84.08
630423337322,travel,4.89
3514865930894695,home,227.91
2348245054386329,food_dining,18.84
30561214688470,shopping,1.07
3553629419254918,personal_care,36.62
4642894980163,food_dining,8.8
213178850083780,health_fitness,75.43
2712209726293386,food_dining,29.11
5559857416065248,kids_pets,16.13
6011999606625827,personal_care,15.72
374930071163758,food_dining,21.79
213112402583773,personal_care,12.26
4599735407877245080,travel,2.13
30404291151692,home,14.99
4642894980163,food_dining,16.98
2266735643685262,health_fitness,77.91
2712209726293386,shopping,23.75
180042946491150,travel,6.87
374930071163758,food_dining,22.43
4334230547694630,travel,6.24
6011999606625827,kids_pets,79.09
3525668150756629,travel,537.7
6011492816282597,kids_pets,30.61
2248735346244816,home,12.37
376028110684021,home,90.57
374930071163758,food_dining,6.58
630412733309,travel,5.6
4599735407877245080,home,39.9
30273037698427,kids_pets,75.69
4149238353975790,entertainment,69.3
4198470814557,personal_care,25.78
2248735346244816,travel,4.21
349612764943496,entertainment,77.14
639046421587,entertainment,69.73
2712209726293386,health_fitness,117.55
4469777115158234880,shopping,1.25
213193596103206,entertainment,76.91
4642255475285942,misc,1.31
6511349151405438,entertainment,52.87
676372984911,personal_care,64.86
213193596103206,personal_care,75.42
180048185037117,home,58.34
6593250708747804,shopping,197.54
4956828990005111019,home,125.59
6534628260579800,misc,4.13
30561214688470,personal_care,18.73
180048185037117,health_fitness,6.99
630441765090,health_fitness,3.62
2266735643685262,health_fitness,28.82
6534628260579800,misc,2.3
6011999606625827,home,88.15
4642255475285942,shopping,1.02
6593250708747804,entertainment,53.64
639046421587,home,84.99
6534628260579800,misc,78.37
2305336922781618,food_dining,11.84
4683520018489354,shopping,6.33
376028110684021,home,84.76
30273037698427,shopping,103.22
3553629419254918,kids_pets,37.54
4265776278887457,health_fitness,24.3
2235613922823698,kids_pets,44.43
3502088871723054,health_fitness,1.54
4509142395811241,food_dining,43.65
3536918668124647,health_fitness,21.8
341283058448499,entertainment,40.29
180042946491150,misc,41.56
213141712584544,health_fitness,44.61
341283058448499,kids_pets,170.7
2703186189652095,shopping,107.5
571365235126,health_fitness,112.56
2248735346244816,home,155.11
30561214688470,grocery,61.78
213178850083780,home,68.17
2712209726293386,shopping,8.05
4265776278887457,food_dining,126.25
6534628260579800,misc,3.99
30273037698427,shopping,151.25
4260059589824237,personal_care,3.79
6593250708747804,entertainment,20.96
3534093764340240,health_fitness,19.64
2712209726293386,home,13.25
213193596103206,health_fitness,76.27
213178850083780,personal_care,79.02
4642894980163,health_fitness,53.39
4642255475285942,home,76.79
4469777115158234880,food_dining,82.74
5559857416065248,home,2.67
2720433095629877,kids_pets,40.64
213126662687660,home,11.13
6011893664860915,personal_care,29.2
213112402583773,home,112.88
180048185037117,travel,9.31
30273037698427,health_fitness,20.18
3598215285024754,health_fitness,50.49
6534628260579800,travel,5.23
2720433095629877,health_fitness,85.59
3583793405872580,home,3.06
4981132848794,home,81.92
4469777115158234880,misc,1.02
3502088871723054,shopping,246.65
3583793405872580,food_dining,4.26
3577578023716568,shopping,92.51
4956828990005111019,health_fitness,117.99
2305336922781618,kids_pets,239.42
3501509250702469,misc,5.28
3568736585751727,kids_pets,49.06
2356276337669917,kids_pets,34.48
6593250708747804,personal_care,43.1
376028110684021,shopping,129.26
6011860238257910,kids_pets,10.38
